txn_ref,recorded_at,internal_state,discount_label,internal_revenue
1f850f699481ed2e78e32a5d,2024-05-26 15:45:23.938000,COMPLETE,,3.09251002
fdefc5a5bcb8106df22ab2e1,2024-05-26 17:01:44.068000,COMPLETE,,3.09798238
7dc6f6561600d86d49382549,2024-05-27 13:13:04.993000,COMPLETE,,5.2087608
586477ea2c5f9adba2e98346,2024-05-28 04:12:52.413000,COMPLETE,,4.572079
a43e9b0719be85eec8a0607b,2024-05-28 05:48:01.168000,COMPLETE,,38.05935767
185f0d9a300b564c9d86d7ec,2024-05-28 21:35:59.563000,COMPLETE,,2.3522256
a3d9ee2539cdf4cb7d590b32,2024-05-29 04:17:15.900000,COMPLETE,,14.30198875
6ce79ac9b69818428e60fe86,2024-05-29 19:16:58.807000,COMPLETE,,2.73991437
877209ae0ab0747ff6727954,2024-05-29 19:44:30.661000,COMPLETE,,5.38645737
2dba6e96b828ea16d0147b39,2024-05-29 22:24:39.536000,COMPLETE,,17.15431929
ddd1a84f4d2c397fafd47ba8,2024-05-30 11:54:25.099000,COMPLETE,,5.56222905
b8972f6cd9546e272ec25bb0,2024-05-18 07:46:41.672000,COMPLETE,,4.16476409
a173587ff4c2bc9fd568b3a2,2024-05-18 12:36:13.599000,COMPLETE,,5.23091335
25cb40e8806e1912881d6289,2024-05-19 02:13:51.384000,COMPLETE,,69.71056427
70f283049b35b4f7e27808f3,2024-05-19 18:44:17.623000,COMPLETE,,5.26930979
a842a0dddca56612e460fa96,2024-05-19 23:11:51.681000,COMPLETE,,5.07824827
e0f806796f5c630c9bac018a,2024-05-21 06:19:58.863000,COMPLETE,,5.64370702
8658e9f21667809869b67970,2024-05-22 01:33:45.712000,COMPLETE,,22.22664341
f84e2b38268b23035a108ae9,2024-05-22 06:13:58.924000,COMPLETE,,23.06279385
bd42e69675bc84ec552fdd1e,2024-05-22 21:49:46.789000,COMPLETE,,2.49119911
fb3f270bd08de8c392e178ec,2024-05-23 01:43:48.929000,COMPLETE,,5.62533298
fd512068a7b1c03c4a41942e,2024-05-24 09:51:42.264000,COMPLETE,,6.88372828
7824467ecefc7574b850f531,2024-05-24 11:26:14.409000,COMPLETE,,5.41608949
5b5387b0ed9674e71ace5286,2024-05-24 16:27:09.212000,COMPLETE,,3.71984766
e4419a73fc9d815401594ab6,2024-05-24 16:29:15.506000,COMPLETE,,3.66958074
9f653a5a2bff7840a3cf387b,2024-05-25 00:31:02.477000,COMPLETE,,5.64365674
3eae3bf6bf303c5353ac66f7,2024-05-26 19:49:46.303000,COMPLETE,,2.48365255
f1790620fe24a3247b65c2fd,2024-05-26 21:24:26.915000,COMPLETE,,5.5618626
2ab9a8f336a772d8780aa60d,2024-05-27 10:26:01.256000,COMPLETE,,2.48246932
8f875ea602bf1e1359fd1700,2024-05-28 10:32:05.074000,COMPLETE,,4.3072045
68c18d91b6ed044450203626,2024-05-28 15:46:59.846000,COMPLETE,,9.23608449
07efc4461c731f7610fc14d7,2024-05-28 16:00:43.384000,COMPLETE,,5.21086271
ae481b6b583fe7ea4c2cf4de,2024-05-28 18:14:10.385000,COMPLETE,,5.64314936
47f944d19d2e636e13d210b9,2024-05-28 20:00:43.090000,COMPLETE,,4.50596456
ccfd3fe7766de6319e8ff043,2024-05-29 13:28:06.647000,COMPLETE,,5.23396952
6446bda5db806a6f89152c74,2024-05-29 17:08:52.054000,COMPLETE,,5.17648078
e71281dc3eb5f78da0a1d6ea,2024-05-29 18:26:03.077000,COMPLETE,,5.11694183
43fc193329ea0bec0155598c,2024-05-29 18:48:52.103000,COMPLETE,,5.61460159
91a7abf917e96d4a79c1db94,2024-05-30 16:42:35.980000,COMPLETE,,5.22676932
21054462444b5ec3fc1e168b,2024-05-15 15:59:53.178000,COMPLETE,,11.73257398
c07e98c862abff2d6c4f7fc3,2024-05-15 22:41:00.821000,COMPLETE,,10.93207755
220ade35e64e9e9358021fb9,2024-05-19 04:08:47.369000,COMPLETE,,13.85426242
e47428dcbfe7dbd469b2dfb7,2024-05-19 06:08:03.708000,COMPLETE,,5.66415705
9f6e075c6c70b7fb9f87a65e,2024-05-19 17:40:51.398000,COMPLETE,,5.26890473
92179ef45b0234baa22b7378,2024-05-20 00:53:32.126000,COMPLETE,,5.7049922
fb0be7fd2e345a3d75182d46,2024-05-20 13:05:04.887000,COMPLETE,,5.27103873
d3a83fe05b80562440d4aeef,2024-05-20 18:39:47.858000,COMPLETE,,5.25680782
eee484dd136075336cb1308c,2024-05-20 19:05:50.030000,COMPLETE,,1.76368708
1b61ef2dc28ec22a2810d0b3,2024-05-21 01:31:20.822000,COMPLETE,,24.24158294
b826c27a84cc43b778a8771f,2024-05-21 19:38:36.575000,COMPLETE,,39.03479266
2776017df5810888a0eb4724,2024-05-21 23:14:36.054000,COMPLETE,,22.83449398
69c46f4cf4dc60b352039375,2024-05-22 19:28:09.740000,COMPLETE,,2.49050109
4a2ef0dbc686892cf0ce335a,2024-05-23 00:22:47.866000,COMPLETE,,24.27532253
f55a210fc440e73e093ac757,2024-05-23 02:23:30.204000,COMPLETE,,5.62533298
ad8d339060604ccc4754bdd3,2024-05-23 12:55:12.311000,COMPLETE,,2.48794894
d801f06d3e711321b69e31f7,2024-05-24 19:41:36.739000,COMPLETE,,5.54835609
aea90c0101dd538ac1b8af69,2024-05-25 22:44:51.161000,COMPLETE,,2.46710408
90b9e471bf2ea56195c24562,2024-05-26 03:10:35.871000,COMPLETE,,22.03964588
1fa51a817f7295a4958b22fa,2024-05-26 04:09:39.201000,COMPLETE,,4.5090386
2a90b2ba8d946020da28fcf0,2024-05-26 06:44:39.107000,COMPLETE,,22.12573101
0c837b2156d6faf9411927ba,2024-05-26 08:01:50.666000,COMPLETE,,22.2365845
02fcbb1837a93ffed17eda0e,2024-05-26 13:19:40.306000,COMPLETE,,5.20478797
1e70b70f67f9c92825dc469f,2024-05-26 13:29:11.222000,COMPLETE,,23.4178615
9646c0cfe7dc635fb5f1b937,2024-05-26 14:40:55.663000,COMPLETE,,2.47852435
11b8632d67baa2dbf99708f9,2024-05-26 23:56:21.627000,COMPLETE,,5.22006991
412d70752bd10524a6474b94,2024-05-28 00:46:31.387000,COMPLETE,,5.2011847
dbffffaebbddf1a2a25b778c,2024-05-28 05:36:05.532000,COMPLETE,,5.66305304
37857f490c00cb507408a42b,2024-05-28 20:38:45.107000,COMPLETE,,2.49266433
5999fcbe6af5c630b84953f6,2024-05-29 05:20:34.193000,COMPLETE,,5.56001588
9458376bf7c99415542891ce,2024-05-29 09:59:52.467000,COMPLETE,,5.23861981
0840553c99b6cf24c9c2f30e,2024-05-29 15:40:25.761000,COMPLETE,,5.47050987
666a42a0f65fd406a0cfc7ed,2024-05-29 18:18:02.200000,COMPLETE,,3.29707366
d8a79d88a0c81b058473cc14,2024-05-29 18:31:29.850000,COMPLETE,,5.17368807
fb521824adce0fc3e00e9052,2024-05-29 20:40:05.264000,COMPLETE,,5.53689693
aa20e3bf1e0c6a4d28b6da24,2024-05-30 11:48:22.262000,COMPLETE,,2.48752168
d607e5285f5ba3b8478934dc,2024-05-30 13:04:11.383000,COMPLETE,,5.56331187
7e07bc4f3f18157df2293009,2024-05-30 16:38:30.616000,COMPLETE,,5.3870315
fc9b99a937f21e2cfcf4d093,2024-05-30 21:56:30.211000,COMPLETE,,5.22676932
ba2981e5897a1c937bf92f6c,2024-05-18 18:33:47.296000,COMPLETE,,5.32463211
38a95d1616689b624e2b8a95,2024-05-19 02:01:05.164000,COMPLETE,,30.20332969
4e2b99fa21da0376e7e2a3d6,2024-05-19 03:42:58.185000,COMPLETE,,3.44702049
4b760ef0c1115625745e09fb,2024-05-19 09:03:01.942000,COMPLETE,,5.58197368
7a48fc1b4a67feb33344d723,2024-05-19 20:27:16.789000,COMPLETE,,22.99669057
23de0378f7cf88e7c6466b0d,2024-05-21 07:27:29.345000,COMPLETE,,1.68512422
fb2e45bde7614455eb7594a4,2024-05-21 07:59:41.414000,COMPLETE,,5.64242603
57562c7306e9808d9a1e4198,2024-05-21 21:29:24.153000,COMPLETE,,23.05206412
7642b35d420df362e3a4c51a,2024-05-23 19:51:22.167000,COMPLETE,,22.05328657
8049bf0a7ee97ac2b405d56d,2024-05-23 21:51:12.364000,COMPLETE,,5.43892913
fbe70c64b503c4c21c951113,2024-05-24 02:55:20.388000,COMPLETE,,5.61577785
816be9d86daa241bb9392abc,2024-05-24 18:16:04.548000,COMPLETE,,2.48096092
5437309dcb9656cee699c910,2024-05-25 02:21:02.123000,COMPLETE,,5.13561726
d3b1f27b0e0c4a23ba38a521,2024-05-25 03:43:20.967000,COMPLETE,,5.53297867
62ab3763107c209875b16139,2024-05-25 04:10:11.006000,COMPLETE,,3.8805496
f6db4d2cbbf7b6d0fd21b8c9,2024-05-25 06:42:49.544000,COMPLETE,,3.87856855
f84564a78363dbf10d1deefd,2024-05-25 16:35:00.837000,COMPLETE,,13.67302262
6372801e6bd158fbc5ae8eaf,2024-05-27 00:06:20.438000,COMPLETE,,1.72092978
af9343f43e544d66264ef570,2024-05-27 00:06:20.438000,COMPLETE,,4.60137777
4c5b9a78a0fe89309c8bbb0f,2024-05-27 17:03:31.912000,COMPLETE,,5.21202578
987d544f8b8f3200c1f1ff21,2024-05-27 22:18:29.472000,COMPLETE,,5.18401983
01b7b003462ad7a5048828e7,2024-05-28 00:38:33.937000,COMPLETE,,6.82353126
7f7d2270cb12dcb1999d31fe,2024-05-28 02:59:29.223000,COMPLETE,,5.20715416
3a44365670cf05ff573f2a3d,2024-05-28 22:50:12.953000,COMPLETE,,4.42041767
d2297b1f575bb82d4f01c3cc,2024-05-29 00:47:44.500000,COMPLETE,,9.08195235
f69ab01827246088d9d365ce,2024-05-29 21:38:07.341000,COMPLETE,,28.52381326
5d1cda9f77f751cc98266f45,2024-05-29 21:45:52.644000,COMPLETE,,5.63399702
310092aacc52f35e6f747a11,2024-05-29 22:11:58.259000,COMPLETE,,5.22589541
b2cdc797b2ecd38cc211531e,2024-05-29 23:54:50.372000,COMPLETE,,5.63914897
ad56faa1c9db04eef4d0f28b,2024-05-30 04:51:10.128000,COMPLETE,,5.22537578
f7ae8a840147c0ba5d63376d,2024-05-30 12:32:07.171000,COMPLETE,,5.17745494
f74c216d75ec2da423233214,2024-05-30 13:47:34.412000,COMPLETE,,5.22578758
b09ae387c19cd0f38b7b9e5f,2024-05-30 18:19:43.821000,COMPLETE,,5.57410864
a32ba4203ef8edda38c53f5a,2024-05-30 19:12:22.800000,COMPLETE,,5.53526115
478dc60e5d71a5d30d720158,2024-05-20 15:56:36.559000,REFUNDED,,-5.33062835
11227b0713dd954c2e1de746,2024-05-18 21:34:45.637000,COMPLETE,,17.02561506
6d97537391c07db2fdc246d8,2024-05-19 04:37:20.866000,COMPLETE,,5.24333059
315de4610977480e7d6052aa,2024-05-19 22:48:49.481000,COMPLETE,,41.5604485
c45772331687290a0ab9ab16,2024-05-20 01:42:25.372000,COMPLETE,,5.6159157
a5d3b621e81b6d3c005eef80,2024-05-20 02:04:54.109000,COMPLETE,,14.40061492
0e54dfaff056d5d4fb10f155,2024-05-20 10:52:04.485000,COMPLETE,,5.26967117
139a7b9a24e53f939fd2fa08,2024-05-21 17:31:03.765000,COMPLETE,,16.27583147
8d6b073038b56b1bb1855930,2024-05-21 19:02:19.203000,COMPLETE,,5.96877315
e12546b2bf7d8ed705f826ef,2024-05-21 21:23:39.758000,COMPLETE,,5.6422913
da2e5afcbc15849f8b104ba8,2024-05-21 23:24:53.569000,COMPLETE,,5.55920248
4b4a5dbfd57eeb9ad31d5e39,2024-05-22 01:02:09.874000,COMPLETE,,6.72245088
0daa76f22c59f8e56b268de7,2024-05-22 09:25:41.191000,COMPLETE,,5.64724644
618f93ba48b28dea232d590c,2024-05-22 21:53:07.572000,COMPLETE,,3.13260608
5e4d4a2ca03a9dbe1030efb9,2024-05-23 03:25:27.421000,COMPLETE,,6.87591653
8f768aec44725b4f4e14c128,2024-05-23 07:41:16.045000,COMPLETE,,7.97864097
d14522d70e58fcbe27025989,2024-05-23 07:51:38.397000,COMPLETE,,41.18986301
8cbe20211464f687220b0759,2024-05-23 14:30:07.730000,COMPLETE,,5.61067052
4786899b0750c904b6f1119c,2024-05-24 00:54:58.374000,COMPLETE,,5.61129837
00b74fb04002a6d9112a24a2,2024-05-24 06:41:17.916000,COMPLETE,,2.48095303
cfc95953397eca35f1129985,2024-05-24 12:39:00.568000,COMPLETE,,6.73569235
20761260bf30911eb690eb57,2024-05-24 12:39:00.568000,COMPLETE,,4.40489335
318b071dad274daf3e4cda3d,2024-05-24 16:32:24.327000,COMPLETE,,2.48096707
ef0d615d9aa3fd2678ae0b85,2024-05-24 17:17:39.934000,COMPLETE,,2.48139005
9e08994f99d6feb7809027da,2024-05-24 20:41:03.734000,COMPLETE,,3.45275639
b8cea34f6b055f822a839164,2024-05-24 20:59:43.824000,COMPLETE,,22.2225551
564f0c87ddbb000f5c6bc81e,2024-05-24 21:13:05.272000,COMPLETE,,13.75455796
59947145988df52d2a8c9cf6,2024-05-25 08:23:54.793000,COMPLETE,,6.22739638
4ad22060831445e4053337df,2024-05-26 01:40:22.274000,COMPLETE,,13.67878049
2706031a151156da32a9c7f4,2024-05-26 09:08:14.624000,COMPLETE,,4.2022197
2d2f46c371476bd444977a0f,2024-05-27 08:48:40.603000,COMPLETE,,5.37140802
b7f6738d7d326ab8d0b6589d,2024-05-27 19:44:50.858000,COMPLETE,,24.23670281
40100af0549daeb4a0eb099e,2024-05-28 17:32:52.013000,COMPLETE,,5.18610194
6c696ecb749398880488fdbb,2024-05-28 20:55:11.046000,COMPLETE,,4.54039853
8f847128390d6e42f7ec8f58,2024-05-29 07:04:11.557000,COMPLETE,,5.18982163
f8a19665ab8540588370b6f7,2024-05-29 14:51:13.288000,COMPLETE,,5.12280598
26869cd08e6ddac1a8381143,2024-05-29 15:11:03.327000,COMPLETE,,5.12313494
c634693e49f6ecfc79bd6346,2024-05-29 20:36:01.073000,COMPLETE,,5.52351324
d26c38afeea925095407f2f9,2024-05-30 00:35:48.410000,COMPLETE,,13.17899297
1a3a36d7827c66d231263cab,2024-05-30 04:05:25.918000,COMPLETE,,2.48597239
d766630ef8fd62e3245b7e5e,2024-05-30 05:41:18.854000,COMPLETE,,5.17661884
f62c782222b1b1dd23471b16,2024-05-30 18:10:02.137000,COMPLETE,,21.9483011
92cefa1174006cf7d49f5538,2024-05-03 10:00:54.437000,COMPLETE,,17.02961382
50542182c652081c2e0e1ae4,2024-05-18 14:05:22.852000,COMPLETE,,17.07881137
c6f32ace2e13a3c2f9e7f06d,2024-05-18 20:18:57.442000,COMPLETE,,2.50139587
3c205835694a46d97262fc0b,2024-05-19 19:09:42.331000,COMPLETE,,5.60666387
ff2d67b2742ecf38897b1039,2024-05-20 01:47:43.991000,COMPLETE,,24.46258737
00c6db466218d06e4c74d752,2024-05-20 06:42:37.994000,COMPLETE,,41.74926599
afb72ed546072063fb199337,2024-05-20 08:52:02.796000,COMPLETE,,5.2734103
70ffdd5417cfa75a6b7feb51,2024-05-20 19:16:11.816000,COMPLETE,,5.59435627
1c6398fcbb8b4f744860f61a,2024-05-21 08:02:56.422000,COMPLETE,,5.0070046
66d8efa23b03529039f209e3,2024-05-21 12:05:35.055000,COMPLETE,,5.64681082
b517bbf78016e164f1ea0ddf,2024-05-21 16:46:00.779000,COMPLETE,,5.49023383
0b4612f48547c76a4a13fb4e,2024-05-22 13:41:58.242000,COMPLETE,,5.64897126
0df9805358e11862f2e2db37,2024-05-22 16:26:15.594000,COMPLETE,,5.61683064
2d9b33cf8580ed72011f4bea,2024-05-23 03:54:24.421000,COMPLETE,,5.62533298
9f0f3eae8218832f0bc04e54,2024-05-23 06:33:07.195000,COMPLETE,,2.48794667
871e3fbfb040690f775bcff6,2024-05-23 13:41:42.842000,COMPLETE,,2.48096092
56f563e2a65151c91f475aea,2024-05-24 00:48:18.612000,COMPLETE,,30.30229392
777f9c4d0f4d6239d5c5dbd0,2024-05-24 05:43:55.765000,COMPLETE,,5.61577785
be83871fa9fab0e9185c7e42,2024-05-24 06:54:15.201000,COMPLETE,,5.61129837
049314e282204a00de23dc31,2024-05-24 09:01:51.789000,COMPLETE,,6.98053304
7c1f0bbc827a8c9ddeb5a668,2024-05-24 11:25:22.251000,COMPLETE,,2.48096092
8a72e650bd793ba391abcd00,2024-05-24 14:16:26.066000,COMPLETE,,5.65106052
b70a5f13d0f611493e172c40,2024-05-24 18:10:00.334000,COMPLETE,,22.98615063
d0607256dad003f19b3aa17c,2024-05-26 00:32:44.343000,COMPLETE,,5.53808498
4def1437c1e5b04e53edf4dc,2024-05-26 01:48:59.684000,COMPLETE,,5.03550625
7b955b05e09133d9ae17938e,2024-05-26 03:05:46.589000,COMPLETE,,21.92544395
e743b9d49a966fb39d8ef007,2024-05-26 08:29:41.105000,COMPLETE,,6.82772533
f1e83569b3f1989136c938f8,2024-05-26 11:03:49.381000,COMPLETE,,5.04181399
c4622200824e4ad338c95101,2024-05-26 21:40:40.555000,COMPLETE,,9.13320898
6d2e1d8f84c619a431717da0,2024-05-27 04:13:46.900000,COMPLETE,,5.21024365
ccd8a8751a2d7824d3946d5b,2024-05-27 20:44:08.360000,COMPLETE,,5.5691318
5ad462cfb1020d545f4aa5f3,2024-05-27 22:25:10.270000,COMPLETE,,5.20857022
01ef8f6416b12aeda35cdec3,2024-05-27 22:27:35.360000,COMPLETE,,5.63669498
038af739c38aa9a16ef9a3ca,2024-05-27 22:42:53.343000,COMPLETE,,5.63669498
100693da78c9d0400cb74004,2024-05-28 14:02:10.586000,COMPLETE,,5.64000881
61e9ca342c0d1daafb451e3d,2024-05-28 20:23:32.399000,COMPLETE,,5.51734396
84199441425ad41e36d1450b,2024-05-29 13:25:21.919000,COMPLETE,,3.70223627
3a5499b6e16f02bb04853c6d,2024-05-29 16:59:28.922000,COMPLETE,,5.63110858
b03640a0533e8eb57858f61c,2024-05-29 17:48:04.767000,COMPLETE,,5.58815326
698e6b95c2f84c215a585f1c,2024-05-30 01:19:45.550000,COMPLETE,,3.35156419
75acab80032efe6e4486a51e,2024-05-30 05:00:34.521000,COMPLETE,,5.22185014
e185037dac8b3feb72ea300d,2024-05-30 05:00:34.521000,COMPLETE,,2.48597239
464d7c348c675fed2f4b32ac,2024-05-30 19:53:34.363000,COMPLETE,,27.71054255
7c97fc2b4147ec26b1b59f8a,2024-05-03 17:02:13.111000,COMPLETE,,68.28836021
60bcbf62a97464f6abe70da0,2024-05-09 05:10:14.863000,COMPLETE,,12.82338278
482e6369f151ea5b424c9ece,2024-05-10 12:19:11.988000,COMPLETE,,37.92222235
6a25b60bff9712a19cb85f33,2024-05-18 01:10:37.417000,COMPLETE,,41.81070581
12c6c23a98c0d2e01349ace7,2024-05-18 08:16:36.629000,COMPLETE,,5.67479158
953abd7d45f8b4f060c320fd,2024-05-18 22:38:20.141000,COMPLETE,,5.09130452
5b7753093569d22184d7d45f,2024-05-19 13:08:20.350000,COMPLETE,,2.50351405
827045c5285b2f2f1d0be962,2024-05-20 02:20:56.165000,COMPLETE,,24.35065212
0fcaeb1eee87bca758bd349e,2024-05-20 09:41:47.751000,COMPLETE,,5.27050707
77801e9444f3ebfd7f164321,2024-05-20 10:39:09.958000,COMPLETE,,5.2748619
405ab3c6ad20bd1b7e4285bb,2024-05-20 17:44:52.030000,COMPLETE,,5.5915207
7727636567ce5ad5a3d94251,2024-05-20 19:02:08.138000,COMPLETE,,3.44821741
66ba68431e06f51463fdf128,2024-05-20 21:52:42.376000,COMPLETE,,5.59970093
e618c2340b85156336ff2848,2024-05-20 22:07:47.234000,COMPLETE,,6.86553531
1b57d0837c5e36cce2dc26bf,2024-05-20 23:07:02.332000,COMPLETE,,24.13917519
9a3b01a95a4430819f85d938,2024-05-21 17:23:28.037000,COMPLETE,,5.65565757
ab7d451a4b5e82932382e1e0,2024-05-22 18:45:01.542000,COMPLETE,,4.62472252
c0ef4657f25b3578f7cf39d1,2024-05-23 02:00:19.750000,COMPLETE,,5.55712465
682308ffd8f56bc48ae04c59,2024-05-23 03:54:48.873000,COMPLETE,,23.05278152
9a2399d83a44003648141851,2024-05-23 11:36:51.714000,COMPLETE,,5.61067052
acf827e9d02969516707da23,2024-05-24 12:08:55.418000,COMPLETE,,6.15490369
d846452feb003257c2dea391,2024-05-24 18:45:50.465000,COMPLETE,,3.71984766
7edcb2c6aaa4142100ae05db,2024-05-25 03:23:06.800000,COMPLETE,,5.05564308
853eaf7988b73c61e6aafd50,2024-05-26 16:01:23.374000,COMPLETE,,2.48392186
0855271fddf6a96ed02dd1c9,2024-05-27 00:25:20.886000,COMPLETE,,5.21074977
77e3acd331d27ec9717420bc,2024-05-27 01:26:58.705000,COMPLETE,,2.48264914
de40aba0161371f2b9a707f8,2024-05-27 03:10:51.105000,COMPLETE,,2.4850274
93546d39022ff58ddf6eec41,2024-05-27 06:48:31.088000,COMPLETE,,2.48452437
ab76101512e26698f5b8a2f0,2024-05-27 08:56:42.322000,COMPLETE,,2.48314668
b69ce56f10824729f84996e8,2024-05-28 00:25:09.747000,COMPLETE,,6.68457485
5fd4cd10f822ae8241dd7e04,2024-05-29 07:00:00.788000,COMPLETE,,5.19048981
9fa4832cf0ede81489823be4,2024-05-29 15:47:04.524000,COMPLETE,,5.12313494
6850adae7b346098060b57c3,2024-05-29 17:00:18.529000,COMPLETE,,5.22169966
a835586254bc8e8d1f265e08,2024-05-29 19:47:55.123000,COMPLETE,,5.22939565
ff3e1a0752bf5877c98df4b6,2024-05-30 03:11:58.822000,COMPLETE,,4.30177918
be3c39a93f18f7db8916e0bd,2024-05-30 08:42:49.315000,COMPLETE,,5.54906421
6f84df8023fee9f46562dbf4,2024-05-30 11:11:38.991000,COMPLETE,,5.25102092
a399753d53953c8a6ffbce47,2024-05-07 00:03:45.961000,COMPLETE,,28.50547222
a1256d575f739de7d028ca17,2024-05-12 20:25:47.657000,COMPLETE,,28.72626841
406f458aa8e20fb354931749,2024-05-15 21:41:33.308000,COMPLETE,,11.56503875
1d73c378b37d5f3bb75ecc01,2024-05-19 14:04:06.784000,COMPLETE,,5.26013288
9f7864609c6a6002a7dd6f80,2024-05-19 20:24:16.510000,COMPLETE,,22.72841758
be87808d31b90d8367f1d61c,2024-05-19 21:33:39.307000,COMPLETE,,2.50620475
e62ab68a918dc4fcb70bfa0a,2024-05-20 15:49:20.139000,COMPLETE,,1.64159094
e7410e5326366b99a5d76c18,2024-05-20 19:05:15.209000,COMPLETE,,41.74636029
4e1c860b51dea224be2937b8,2024-05-20 20:22:42.689000,COMPLETE,,5.25624807
78c1adabdb5365c8318ed4c0,2024-05-21 01:04:11.319000,COMPLETE,,2.79367297
6b7b3358f390d844d8649cb9,2024-05-21 18:43:21.269000,COMPLETE,,5.4141597
198d3df56dd71f58ab6237f7,2024-05-21 18:48:35.353000,COMPLETE,,5.61840512
88fc752391ece1bee2846c31,2024-05-21 22:12:55.303000,COMPLETE,,5.59237277
91abeeafc584454d0a22ed3c,2024-05-22 01:04:51.796000,COMPLETE,,5.53831795
aa82e101dd92043bde0cbc0e,2024-05-22 19:45:58.450000,COMPLETE,,5.62158604
8ef6e44371d9bc0c8c874d13,2024-05-23 06:42:14.450000,COMPLETE,,11.09324575
fcf99557cf223d1df5dabadb,2024-05-23 09:39:07.536000,COMPLETE,,52.62146392
43209aae833f08a259481243,2024-05-23 16:37:13.492000,COMPLETE,,2.48095303
72d4c92229c3a1ccf0479b73,2024-05-23 18:42:16.850000,COMPLETE,,5.61067052
eeff51a0f4a079ccf6a92abc,2024-05-23 20:00:35.231000,COMPLETE,,6.8392907
893bf976de846b2b3ef86d4c,2024-05-24 18:20:54.709000,COMPLETE,,3.71984766
4bf1a20d8e644da1596cfa9f,2024-05-24 19:08:48.620000,COMPLETE,,22.98615063
20ec865db0ae5953a3eb8718,2024-05-25 14:51:34.797000,COMPLETE,,23.81275542
7a76845d4f6121d54c282cb4,2024-05-25 18:41:47.237000,COMPLETE,,5.8997925
751696ca56bf338ec386090a,2024-05-25 21:53:26.167000,COMPLETE,,3.21900611
fbcf10113d637a05b776bc65,2024-05-26 01:08:22.319000,COMPLETE,,14.30329442
f8c6b865d93728b6459a43a5,2024-05-27 03:02:21.734000,COMPLETE,,5.56156976
8d8b2c937eba658874f56f37,2024-05-27 17:56:05.465000,COMPLETE,,5.20516302
31457950cd402145591d6ab1,2024-05-28 00:22:20.494000,COMPLETE,,5.60848537
52d4a1032dd5cb9ec4a8fc5a,2024-05-28 15:28:29.954000,COMPLETE,,2.28080595
d3ecc326b37d81ecff07295a,2024-05-29 02:27:27.595000,COMPLETE,,3.35142289
6ef44e391cee9a02f3ab4dad,2024-05-29 05:21:45.689000,COMPLETE,,4.97900012
4050850bec51cb59a24cd63b,2024-05-29 14:52:55.816000,COMPLETE,,5.12280598
c52d1f0be8b2f0fb2d9fd96c,2024-05-29 22:22:53.598000,COMPLETE,,5.17715922
9f92ef68202412b2a7fbdf86,2024-05-30 01:26:55.597000,COMPLETE,,5.22557832
f99260087e490265ff373c8e,2024-05-31 01:19:19.890000,COMPLETE,,17.3126614
4649aedd9c4090946e657818,2024-05-05 00:02:38.661000,COMPLETE,,17.09640793
af6bbfb7192e776aef25d51f,2024-05-18 03:52:54.426000,COMPLETE,,5.58562421
540921a16edf7c2442899ca8,2024-05-18 10:11:33.334000,COMPLETE,,13.78675181
22ddf72f65234bd6bb17cf66,2024-05-19 22:14:58.823000,COMPLETE,,5.27777942
a88ff58c7d55407920a93070,2024-05-20 03:01:16.994000,COMPLETE,,24.10224858
01c75e0c5f51edc2d4021df1,2024-05-20 08:42:07.476000,COMPLETE,,5.61707972
cb2c27f7eaeacc6fddc03975,2024-05-20 10:01:16.517000,COMPLETE,,5.61914052
7e8d3c2a3892b22420a98ce2,2024-05-20 14:16:13.196000,COMPLETE,,5.61086249
a66d86587e7d6a0e9f446e40,2024-05-21 17:53:12.101000,COMPLETE,,5.62341985
d5710865aab16b48c8bded8f,2024-05-21 22:20:10.369000,COMPLETE,,6.25476654
3b56ee3549c68330d4ea9254,2024-05-22 03:23:16.613000,COMPLETE,,5.01086081
fb1571614e8b057568fdb57e,2024-05-22 09:06:32.091000,COMPLETE,,5.6317858
751a38cd073a352c90275b0d,2024-05-22 15:44:52.266000,COMPLETE,,41.6438982
0a4e9a616d1ea64991d08e4b,2024-05-22 16:14:16.752000,COMPLETE,,2.4917782
917284949ddb63ff32444969,2024-05-22 22:31:02.516000,COMPLETE,,5.62803349
95d7980d04f5e7b975482367,2024-05-23 15:00:36.463000,COMPLETE,,14.22159848
12d7ba10fb11876438c597b3,2024-05-23 20:13:58.436000,COMPLETE,,4.16293989
3c7f3fcdb7fa1ab6a34610e5,2024-05-24 01:50:11.080000,COMPLETE,,5.61577785
c8d8775d97a0c55158305960,2024-05-24 07:58:18.852000,COMPLETE,,2.48096707
6fcfc109a8a6e73c5357a021,2024-05-24 18:03:33.685000,COMPLETE,,3.66958074
4aae1afe4343c31b8a1efe6e,2024-05-24 19:50:01.970000,COMPLETE,,22.98615063
3e74eea622ac9b2e65ec3168,2024-05-25 06:20:05.794000,COMPLETE,,3.31882918
568aa5ca122dc5a38af75bf4,2024-05-25 23:21:43.781000,COMPLETE,,41.39178801
21b239855a987b7012ee0fbf,2024-05-26 12:21:05.726000,COMPLETE,,4.62120229
b3a64033000c223a9139a4f0,2024-05-28 01:12:00.698000,COMPLETE,,8.61206354
296890482e4ff780c988d76d,2024-05-29 09:08:54.773000,COMPLETE,,6.83983814
bc1c752b3e1453f1ba016990,2024-05-29 17:17:11.184000,COMPLETE,,5.06917285
3196c7834587a7f046e030b1,2024-05-29 21:15:46.996000,COMPLETE,,5.58447664
